age,sex,education,marriage,num_dependents,home_ownership,years_at_address,employment_status,years_employed,annual_income,monthly_income,income_source,has_other_loans,region,limit_bal,current_balance,available_credit,credit_utilization,over_limit_flag,balance_to_limit_6m_avg,utilization_trend,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,max_pay_delay,num_late_payments,payment_consistency_score,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,avg_bill_amt,max_bill_amt,bill_volatility,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,avg_pay_amt,total_paid_6m,pay_to_bill_ratio,credit_score,num_credit_inquiries_6m,num_open_accounts,num_closed_accounts,oldest_account_years,num_delinquencies_2yr,num_public_records,bankruptcy_flag,debt_collection_flag,credit_mix_score,card_type,rewards_program,card_age_months,num_cards_held,primary_card_flag,annual_fee,credit_limit_increase_count,avg_monthly_spend,num_transactions_monthly,avg_transaction_value,cash_advance_usage_pct,cash_advance_count_6m,foreign_transaction_flag,online_transaction_pct,travel_category_spend_pct,grocery_category_spend_pct,restaurant_spend_pct,returned_payment_count,weekend_spend_pct,debt_to_income_ratio,monthly_obligation_ratio,credit_limit_to_income,income_stability_index,net_worth_proxy,spend_to_income_ratio,urban_flag,state_code,zip_income_percentile,app_login_frequency_monthly,paperless_flag,autopay_enrolled,customer_service_calls_6m,dispute_count_1yr,num_cards_held_total_institutions,months_since_last_delinquency,mobile_app_user,email_open_rate,min_pay_flag,spend_to_limit_ratio,payment_to_income_ratio,repeat_late_payer_flag,credit_card_default
22,1,3,1,4,2,3.8,1,14.6,107791.0,8983.0,1,0,2,300000,61740.0,238260.0,0.2058,0,0.2042100817982791,-0.0231,0,-1,1,-1,-1,0,1,1,0.8333,56045.0,134440.0,100367.0,209869.0,228686.0,36134.0,127590.0,228686.0,72181.64,31801.0,100004.0,26378.0,76702.0,147318.0,29667.0,68645.0,411870.0,0.538,675.0,4,10,3,0.9,1,0,0,0,4,3,0,112,6,0,195,3,81409.0,14,5814.93,0.0287,0,0,0.5968,0.0317,0.2239,0.2821,0,0.4688,0.5728,14.2019,2.7831,1.0,157375.0,9.0616,1,7,0.1523,11,1,1,0,0,6,43,1,0.2102,0,0.2714,7.6408,0,0
59,1,1,1,2,1,8.6,1,1.7,18245.0,1520.0,1,1,1,80000,47656.0,32344.0,0.5957,0,0.639270154040447,0.0151,0,0,0,-1,0,0,0,0,1.0,32520.0,35060.0,40392.0,26985.0,20436.0,4248.0,26607.0,40392.0,11794.01,10543.0,18742.0,19794.0,12442.0,14128.0,2716.0,13061.0,78365.0,0.4909,732.0,2,5,2,9.7,2,0,0,0,1,3,1,15,2,0,95,4,26711.0,23,1161.35,0.0549,0,1,0.5384,0.4472,0.2995,0.1739,0,0.2852,2.6119,17.4931,4.3845,0.0425,3102.0,17.5615,1,20,0.0639,5,1,0,0,0,8,55,1,0.8116,0,0.3339,8.5871,0,1
73,1,2,1,4,1,1.1,2,0.7,66749.0,5562.0,1,0,4,300000,123900.0,176100.0,0.413,0,0.3595903799120997,0.0536,-1,-1,-1,2,-1,8,8,2,0.6667,182458.0,64587.0,129615.0,26121.0,203301.0,152738.0,126470.0,203301.0,62765.42,143099.0,61512.0,104268.0,11467.0,93287.0,28033.0,73611.0,441666.0,0.582,725.0,1,3,6,3.8,0,0,0,0,1,2,0,189,7,1,195,2,108163.0,21,5150.62,0.0066,0,0,0.1467,0.0156,0.549,0.284,0,0.3354,1.8562,22.7341,4.4944,0.013,4672.0,19.4433,1,8,0.7096,8,1,0,2,1,2,54,1,0.3572,0,0.3605,13.2322,1,1
74,2,2,1,4,0,1.6,4,3.2,37366.0,3114.0,1,0,5,100000,24670.0,75330.0,0.2467,0,0.2289419980656668,-0.0239,-1,-2,0,1,0,0,1,1,0.8333,6241.0,9849.0,80677.0,55545.0,17483.0,48840.0,36439.0,80677.0,27246.11,2855.0,6466.0,61293.0,32623.0,13972.0,26279.0,23915.0,143488.0,0.6563,649.0,2,9,5,0.6,2,0,0,0,2,4,1,86,1,0,95,3,35042.0,24,1460.08,0.002,1,0,0.5467,0.0594,0.2183,0.4251,0,0.4811,0.6602,11.6979,2.6762,0.0582,11957.0,11.2494,0,34,0.6399,8,1,1,0,0,4,3,1,0.4273,0,0.3504,7.6774,0,0
38,1,2,2,0,1,0.1,4,1.3,64111.0,5343.0,3,1,5,30000,2292.0,27708.0,0.0764,0,-0.0105474202168678,-0.0148,-1,0,-1,-1,-2,-1,0,0,1.0,7410.0,1968.0,12372.0,9621.0,18259.0,3946.0,8929.0,18259.0,5400.23,2500.0,1276.0,6376.0,8521.0,10650.0,1810.0,5189.0,31133.0,0.5811,850.0,1,9,3,8.4,0,0,0,0,2,1,1,36,3,1,450,2,9263.0,20,463.15,0.1438,1,0,0.3534,0.6721,0.4708,0.3803,0,0.7063,0.0357,1.6708,0.4679,0.0684,8334.0,1.7333,1,32,0.6454,10,1,0,1,0,1,72,1,0.2676,0,0.3088,0.971,0,1
64,2,2,1,2,0,2.3,3,4.2,52275.0,4356.0,1,0,3,200000,126880.0,73120.0,0.6344,0,0.6647984124302349,-0.0459,0,-1,3,-1,-1,-1,3,1,0.8333,97846.0,52633.0,71602.0,59925.0,20439.0,37714.0,56693.0,97846.0,24553.79,60826.0,36158.0,23123.0,21885.0,8518.0,10792.0,26884.0,161302.0,0.4742,767.0,1,1,6,1.1,0,0,0,1,3,1,0,4,2,1,95,1,51513.0,15,3434.2,0.2136,1,0,0.7213,0.1944,0.2163,0.0975,0,0.2944,2.4271,13.0119,3.8258,0.0933,21956.0,11.823,1,44,0.607,11,1,0,3,0,7,55,0,0.3752,0,0.2576,6.1703,0,0
58,1,1,1,2,1,1.6,3,0.3,56271.0,4689.0,1,0,3,50000,14105.0,35895.0,0.2821,0,0.3255846210047999,0.0954,-1,-1,-1,2,-2,5,5,2,0.6667,16025.0,36849.0,11311.0,22392.0,16448.0,13508.0,19422.0,36849.0,8501.66,15609.0,9014.0,6601.0,9074.0,16113.0,11213.0,11271.0,67624.0,0.5803,682.0,1,14,5,7.0,0,0,0,0,2,2,0,207,2,1,0,1,18647.0,21,887.95,0.0442,0,1,0.3774,0.0069,0.3137,0.3493,0,0.2015,0.2507,4.1412,0.8885,0.0077,1688.0,3.9759,1,8,0.3911,11,1,0,2,0,1,0,1,0.3716,0,0.3729,2.4032,1,0
57,1,3,2,4,1,0.3,1,0.4,68515.0,5710.0,2,0,1,30000,3126.0,26874.0,0.1042,0,0.1041771592439264,-0.048,2,-1,3,0,0,-1,3,2,0.6667,10644.0,5798.0,9107.0,4838.0,6677.0,15500.0,8761.0,15500.0,3596.11,2598.0,5356.0,7882.0,4230.0,4855.0,4604.0,4921.0,29525.0,0.5617,846.0,1,7,2,13.7,0,0,0,0,5,3,0,216,6,0,95,1,7409.0,19,389.95,0.0851,2,0,0.797,0.1214,0.3126,0.1842,0,0.2705,0.0456,1.5341,0.4379,0.0105,2741.0,1.2973,1,22,0.4329,12,1,1,1,0,1,32,1,0.5091,0,0.247,0.8617,1,1
69,1,1,1,1,1,5.6,1,1.5,35034.0,2920.0,3,0,1,10000,4746.0,5254.0,0.4746,0,0.4954932242366752,0.0769,0,0,-1,3,-1,5,5,2,0.6667,4547.0,7263.0,2193.0,654.0,2582.0,5139.0,3730.0,7263.0,2170.9,1753.0,3901.0,2001.0,449.0,1813.0,4683.0,2433.0,14600.0,0.6523,582.0,3,14,6,0.7,2,0,0,0,1,1,1,218,7,1,0,1,2248.0,22,102.18,0.0651,0,0,0.3563,0.2518,0.5658,0.406,0,0.6059,0.1355,1.277,0.2854,0.03,5255.0,0.7696,0,24,0.5027,10,1,0,2,0,9,39,1,0.1947,0,0.2248,0.8329,1,0
54,1,2,1,3,2,10.7,1,18.9,83915.0,6993.0,1,0,2,50000,29470.0,20530.0,0.5894,0,0.5920675873577281,0.0264,0,-1,-1,0,0,0,0,0,1.0,22468.0,7987.0,22271.0,17954.0,20661.0,29957.0,20216.0,29957.0,6570.7,15480.0,5583.0,14438.0,8352.0,14988.0,25437.0,14046.0,84278.0,0.6948,689.0,0,13,0,1.4,0,0,0,0,4,2,1,152,6,1,195,0,21532.0,13,1656.31,0.2267,1,0,0.8307,0.109,0.6542,0.3496,0,0.2459,0.3512,2.8905,0.5958,0.54,158599.0,3.0786,1,46,0.2738,8,1,0,1,0,8,45,1,0.5689,0,0.4306,2.0083,0,0
44,1,1,1,0,1,2.9,1,3.7,69455.0,5788.0,2,1,3,200000,2080.0,197920.0,0.0104,0,0.0273956482500411,-0.0838,3,-1,-1,-1,3,-1,3,2,0.6667,91777.0,30086.0,64177.0,28620.0,49699.0,112640.0,62833.0,112640.0,30918.43,69427.0,12088.0,20379.0,19770.0,27147.0,35581.0,30732.0,184392.0,0.4891,660.0,0,6,2,1.4,0,0,0,0,1,3,1,16,1,1,0,1,47332.0,9,5259.11,0.0222,1,1,0.7221,0.2688,0.4833,0.4068,0,0.2903,0.0299,10.8539,2.8795,0.148,25698.0,8.1762,1,10,0.4096,6,0,0,1,2,3,61,1,0.3486,0,0.2367,5.3087,1,0
42,2,1,1,0,2,0.0,1,7.7,25504.0,2125.0,4,1,4,50000,21535.0,28465.0,0.4307,0,0.4359540531781466,-0.0299,-1,0,0,-1,0,0,0,0,1.0,11861.0,3907.0,11872.0,7188.0,7070.0,43040.0,14156.0,43040.0,13219.78,5159.0,2328.0,8648.0,5446.0,3039.0,39289.0,10652.0,63909.0,0.7525,752.0,0,2,1,10.9,1,0,0,0,3,1,1,155,3,1,95,1,12275.0,17,722.06,0.0404,0,0,0.9255,0.2751,0.3769,0.3804,0,0.1141,0.8443,6.6585,1.9604,0.3348,19638.0,5.7738,1,37,0.38,4,0,0,1,0,9,30,1,0.1531,0,0.2455,5.0103,0,1
64,1,3,1,3,1,6.8,3,4.4,52712.0,4393.0,1,0,5,200000,136480.0,63520.0,0.6824,0,0.6197662666316525,-0.031,3,0,1,0,-1,1,3,3,0.5,131359.0,31926.0,72044.0,27000.0,52423.0,84150.0,66484.0,131359.0,35361.75,102161.0,14253.0,60177.0,16903.0,5147.0,72855.0,45249.0,271496.0,0.6806,683.0,0,4,1,5.0,0,0,0,0,4,2,1,119,5,1,95,2,41055.0,17,2415.0,0.2547,1,1,0.6303,0.0295,0.3637,0.2142,1,0.4525,2.5891,15.1306,3.7941,0.0978,23193.0,9.3434,1,6,0.4021,5,1,1,0,0,2,0,1,0.6718,0,0.2053,10.2979,0,1
26,2,3,1,0,2,5.7,1,0.1,24785.0,2065.0,3,0,3,50000,19855.0,30145.0,0.3971,0,0.3450113131603068,-0.0979,-1,1,-1,-1,-1,0,1,1,0.8333,11814.0,19413.0,16362.0,10796.0,16999.0,17575.0,15493.0,19413.0,3117.72,11096.0,14097.0,12217.0,5202.0,3067.0,13506.0,9864.0,59185.0,0.6367,658.0,1,1,1,1.9,0,0,0,0,2,1,1,115,7,1,95,3,14907.0,14,1064.79,0.0142,0,0,0.6535,0.4231,0.0186,0.5494,0,0.4554,0.8011,7.499,2.0173,0.0143,248.0,7.2154,1,37,0.0918,4,1,1,1,0,7,15,1,0.2197,0,0.2981,4.7744,0,0
62,1,1,1,2,0,4.2,1,5.9,89488.0,7457.0,2,1,3,100000,13560.0,86440.0,0.1356,0,0.0865776128943411,0.0276,-1,-2,3,2,0,3,3,3,0.5,44282.0,34760.0,17626.0,88079.0,54666.0,8586.0,41333.0,88079.0,25978.34,22303.0,7159.0,5727.0,66748.0,31203.0,2328.0,22578.0,135468.0,0.5462,772.0,2,7,5,4.6,1,0,0,0,4,1,1,161,7,1,0,0,27015.0,22,1227.95,0.1622,2,0,0.2412,0.0675,0.5264,0.1244,0,0.1042,0.1515,5.5421,1.1175,0.1372,52798.0,3.6223,1,21,0.3013,12,1,0,1,0,8,11,1,0.0868,0,0.2701,3.0274,1,1
45,2,1,1,1,1,0.1,1,2.3,111162.0,9264.0,4,0,1,50000,22770.0,27230.0,0.4554,0,0.4608060568136691,-0.0857,-1,-1,-1,0,-1,-1,0,0,1.0,7191.0,13371.0,17360.0,18623.0,31686.0,18897.0,17855.0,31686.0,7382.91,5850.0,8324.0,8317.0,15068.0,25910.0,5390.0,11476.0,68859.0,0.6427,656.0,1,3,0,3.8,1,1,0,0,1,3,1,51,3,1,0,1,18818.0,21,896.1,0.0331,1,1,0.758,0.0331,0.3592,0.1358,0,0.2394,0.2048,1.9271,0.4498,0.0885,25567.0,2.0311,0,1,0.6315,9,1,1,0,0,6,39,1,0.3291,0,0.3764,1.2386,0,0
41,1,2,2,1,1,10.4,1,4.4,77157.0,6430.0,1,1,1,50000,4445.0,45555.0,0.0889,0,0.1288143739433558,0.0194,-2,0,-1,0,5,-1,5,1,0.8333,13266.0,14169.0,3950.0,8005.0,15727.0,11941.0,11176.0,15727.0,4018.57,10700.0,7182.0,3467.0,4789.0,4112.0,2720.0,5495.0,32970.0,0.4917,767.0,1,6,4,3.6,1,0,0,0,2,2,0,85,5,1,450,0,10991.0,18,610.61,0.0153,1,1,0.6461,0.0515,0.1998,0.5107,0,0.2344,0.0576,1.7378,0.648,0.2,33949.0,1.7091,1,38,0.7933,7,1,0,2,0,1,65,1,0.4182,0,0.2198,0.8545,0,0
51,2,1,2,3,1,3.4,3,0.5,180478.0,15040.0,1,0,4,30000,5622.0,24378.0,0.1874,0,0.2120870328663094,-0.042,-1,0,-1,0,-2,-1,0,0,1.0,11431.0,12420.0,17772.0,15559.0,5673.0,6924.0,11630.0,17772.0,4310.01,7701.0,6051.0,7889.0,10990.0,2313.0,5032.0,6663.0,39976.0,0.5729,567.0,0,9,4,0.5,3,0,0,0,4,1,0,232,3,0,0,3,12638.0,24,526.58,0.069,3,1,0.6534,0.2422,0.4084,0.2745,0,0.4774,0.0312,0.7732,0.1662,0.0156,9024.0,0.8402,1,33,0.4218,14,1,0,0,0,9,27,0,0.397,0,0.4213,0.443,0,0
59,1,3,1,0,1,1.7,4,4.8,170781.0,14232.0,1,0,1,30000,9639.0,20361.0,0.3213,0,0.2426677760309874,-0.0113,-1,0,-1,1,0,-1,1,1,0.8333,10420.0,20925.0,8476.0,10294.0,14427.0,20015.0,14093.0,20925.0,4853.38,7978.0,12782.0,6800.0,8970.0,11058.0,9154.0,9457.0,56742.0,0.671,622.0,0,2,7,14.2,0,0,0,0,5,1,0,168,5,1,195,0,12380.0,11,1125.45,0.0635,0,1,0.7303,0.1042,0.3538,0.5327,0,0.2822,0.0564,0.9902,0.1757,0.12,81975.0,0.8698,1,21,0.6604,13,1,0,1,0,9,1,0,0.3808,0,0.4127,0.6644,0,0
48,2,1,3,1,1,2.9,2,0.8,102012.0,8501.0,1,0,3,50000,21770.0,28230.0,0.4354,0,0.480034353270075,-0.0087,0,2,0,-1,0,-1,2,1,0.8333,19185.0,16381.0,7047.0,912.0,18112.0,6779.0,11403.0,19185.0,6840.66,9772.0,6061.0,3145.0,423.0,4897.0,2279.0,4430.0,26577.0,0.3885,669.0,2,4,1,1.1,2,2,0,0,5,1,1,197,6,1,450,2,10692.0,18,594.0,0.0929,1,0,0.8617,0.1764,0.1254,0.0864,0,0.4014,0.2134,1.3412,0.4901,0.0276,8161.0,1.2576,0,36,0.2688,2,1,1,1,1,9,48,0,0.7126,0,0.2138,0.5211,0,0
48,1,1,1,0,0,1.8,2,3.1,54211.0,4518.0,1,1,1,80000,14768.0,65232.0,0.1846,0,0.2214477788632757,-0.074,2,-2,0,2,-1,5,5,3,0.5,42208.0,24336.0,7812.0,15359.0,16407.0,13757.0,19980.0,42208.0,11060.17,35320.0,9746.0,4758.0,8339.0,11020.0,7211.0,12732.0,76394.0,0.6372,762.0,0,6,7,38.3,1,0,0,0,2,3,1,11,4,1,550,0,17869.0,19,940.47,0.0079,0,0,0.3977,0.0812,0.4565,0.5566,1,0.3304,0.2724,4.4213,1.4757,0.1069,16805.0,3.9542,1,15,0.6789,11,1,0,1,0,9,63,1,0.2493,0,0.2234,2.8174,1,1
29,1,2,2,1,0,0.5,1,4.0,55257.0,4605.0,1,1,2,50000,27685.0,22315.0,0.5537,0,0.5462634572417943,0.0597,0,0,1,0,4,-1,4,2,0.6667,14298.0,18654.0,11379.0,24430.0,13981.0,26461.0,18200.0,26461.0,5579.95,7882.0,14412.0,4616.0,6142.0,9055.0,8130.0,8373.0,50237.0,0.4601,620.0,0,6,9,3.1,0,0,0,0,1,3,1,62,4,1,95,1,11207.0,23,487.26,0.0616,0,0,0.3163,0.4032,0.4409,0.2052,0,0.3124,0.501,3.9514,0.9048,0.4,22103.0,2.4331,0,38,0.8774,12,1,0,1,0,5,71,1,0.2262,0,0.2241,1.8178,0,0
65,1,2,2,0,1,0.3,3,0.7,34262.0,2855.0,1,0,5,100000,61510.0,38490.0,0.6151,0,0.6352525801802373,-0.0858,0,2,0,-1,0,-1,2,1,0.8333,45151.0,35493.0,45754.0,55025.0,9862.0,51716.0,40500.0,55025.0,14998.71,27107.0,21067.0,30172.0,23529.0,6352.0,23055.0,21880.0,131282.0,0.5402,806.0,1,10,3,10.6,1,0,0,0,4,1,0,138,1,0,0,2,37355.0,19,1966.05,0.24,0,0,0.4372,0.1923,0.0256,0.3416,0,0.5972,1.7952,14.1807,2.9186,0.0152,2398.0,13.0795,1,32,0.4187,11,1,0,0,0,5,62,1,0.3986,0,0.3735,7.6611,0,0
42,1,3,1,2,0,3.3,1,3.8,64943.0,5412.0,4,0,5,200000,136380.0,63620.0,0.6819,0,0.6918340212086562,0.0156,-1,-1,-2,5,-1,-1,5,1,0.8333,55762.0,76335.0,30098.0,71095.0,78157.0,69832.0,63546.0,78157.0,16597.69,17308.0,40896.0,19665.0,48140.0,61584.0,39480.0,37846.0,227073.0,0.5956,688.0,3,2,8,1.9,1,0,0,0,1,1,1,203,6,1,0,1,46023.0,16,2876.44,0.1985,0,0,0.8356,0.0751,0.2237,0.5536,1,0.3984,2.1,11.7395,3.0796,0.1652,24678.0,8.5023,1,44,0.2939,15,1,1,0,1,3,67,1,0.6588,0,0.2301,6.9917,0,1
52,2,1,2,1,1,2.1,1,11.3,54410.0,4534.0,2,1,4,20000,6614.0,13386.0,0.3307,0,0.3234407304679972,-0.0615,-1,0,0,0,-1,0,0,0,1.0,2545.0,7485.0,5574.0,9007.0,7797.0,7410.0,6636.0,9007.0,2087.8,1455.0,4276.0,3509.0,8374.0,4609.0,2105.0,4055.0,24328.0,0.6111,520.0,1,6,6,1.3,0,0,0,0,5,1,1,65,4,0,0,0,5244.0,20,262.2,0.0141,0,0,0.62,0.0283,0.0269,0.2488,1,0.659,0.1216,1.4633,0.3676,0.3424,61483.0,1.1563,0,1,0.433,8,1,1,2,1,3,8,0,0.4929,0,0.2622,0.8942,0,0
43,2,2,2,1,1,3.4,1,2.5,39569.0,3297.0,1,0,4,30000,22791.0,7209.0,0.7597,0,0.7351043975943752,0.0282,-2,-1,-1,-1,7,3,7,2,0.6667,14533.0,9982.0,20344.0,16509.0,9390.0,13210.0,13995.0,20344.0,3760.45,9144.0,6808.0,7065.0,8936.0,6876.0,7803.0,7772.0,46632.0,0.5553,676.0,0,14,1,15.8,0,0,0,0,2,1,1,152,3,1,95,0,11281.0,8,1410.12,0.0738,1,1,0.9043,0.0762,0.1744,0.4639,1,0.178,0.576,4.2435,0.7582,0.1042,9892.0,3.4206,0,18,0.1139,12,0,0,1,0,5,11,0,0.1373,0,0.376,2.3566,1,0
25,2,2,3,3,0,1.6,1,9.9,37565.0,3130.0,1,1,1,300000,109200.0,190800.0,0.364,0,0.3052542788978717,0.0601,-1,0,1,-1,0,-1,1,1,0.8333,37335.0,97280.0,127378.0,52640.0,110005.0,219287.0,107321.0,219287.0,59068.81,24709.0,56514.0,85211.0,16803.0,95102.0,59070.0,56235.0,337409.0,0.524,712.0,1,8,9,1.3,1,0,0,0,3,3,1,115,1,0,550,1,87832.0,13,6756.31,0.2459,2,1,0.447,0.4318,0.1177,0.104,1,0.2803,2.9069,34.2769,7.9859,1.0,37189.0,28.0524,1,16,0.9085,13,1,1,0,0,6,70,1,0.3991,0,0.2928,17.9607,0,1
52,2,3,2,1,0,20.5,1,4.4,104474.0,8706.0,1,0,1,10000,1583.0,8417.0,0.1583,0,0.1672091345493402,-0.0628,-1,2,2,-1,-1,0,2,2,0.6667,6584.0,4404.0,1339.0,2684.0,4701.0,2043.0,3626.0,6584.0,1785.79,597.0,2860.0,706.0,508.0,1130.0,1571.0,1229.0,7372.0,0.3389,751.0,1,12,1,14.4,1,0,0,0,2,3,0,18,6,0,95,0,2597.0,19,136.68,0.0334,0,0,0.9905,0.1853,0.4168,0.2025,0,0.1174,0.0152,0.4164,0.0957,0.1333,45969.0,0.2983,1,12,0.5954,6,1,1,1,0,7,0,1,0.906,0,0.2597,0.1412,1,0
30,1,1,1,1,1,12.2,1,5.4,53375.0,4448.0,1,0,5,30000,9903.0,20097.0,0.3301,0,0.2611721977762247,-0.0404,-1,3,1,0,0,1,3,3,0.5,1119.0,14221.0,14956.0,18111.0,8167.0,8006.0,10763.0,18111.0,5640.32,598.0,6975.0,6520.0,10709.0,2901.0,7051.0,5792.0,34754.0,0.5381,795.0,1,6,5,0.7,2,0,0,0,2,2,1,164,2,1,195,2,11104.0,27,411.26,0.1486,1,1,0.8905,0.5972,0.3439,0.707,0,0.0864,0.1855,2.4192,0.5621,0.4909,28822.0,2.4958,1,25,0.8728,9,1,1,2,0,4,0,1,0.3052,0,0.3701,1.3019,0,0
59,1,2,1,2,0,12.6,1,1.1,52313.0,4359.0,1,0,4,30000,6327.0,23673.0,0.2109,0,0.2171276517853545,0.0076,-1,0,0,0,1,0,1,1,0.8333,7759.0,6481.0,15185.0,3476.0,15937.0,2117.0,8492.0,15937.0,5332.39,7292.0,4587.0,3863.0,2078.0,7340.0,1944.0,4517.0,27104.0,0.5319,783.0,0,3,9,2.4,0,0,0,0,5,2,0,131,1,1,0,2,6177.0,18,343.17,0.3033,1,0,0.6768,0.1445,0.3671,0.4031,0,0.5814,0.1209,1.9477,0.5735,0.0275,5754.0,1.4167,1,33,0.3628,9,1,0,2,1,1,30,0,0.2649,0,0.2059,1.036,0,0
27,2,4,1,3,1,0.4,1,4.4,32023.0,2669.0,1,0,2,100000,26860.0,73140.0,0.2686,0,0.2499276128094338,-0.0031,2,0,0,-1,-1,4,4,2,0.6667,52207.0,20024.0,40640.0,12757.0,14065.0,66216.0,34318.0,66216.0,20235.47,19630.0,4221.0,19584.0,10726.0,6441.0,54017.0,19103.0,114619.0,0.5566,672.0,2,1,0,7.5,1,0,0,0,5,1,0,167,5,1,95,1,36992.0,13,2845.54,0.0363,1,0,0.555,0.2673,0.121,0.4581,0,0.6997,0.8387,12.8532,3.1227,0.55,14090.0,13.8547,1,43,0.8233,12,1,0,0,1,7,17,1,0.2689,0,0.3699,7.1547,1,1
49,2,1,1,1,0,0.2,1,32.2,24428.0,2036.0,1,1,5,200000,60960.0,139040.0,0.3048,0,0.2517429013187205,0.0491,3,-1,-1,-1,-1,-1,3,1,0.8333,30838.0,87673.0,126662.0,53646.0,16745.0,36446.0,58668.0,126662.0,37673.06,11009.0,82330.0,117367.0,48533.0,10610.0,25158.0,49168.0,295007.0,0.8381,700.0,0,8,6,1.4,0,0,0,0,2,1,1,203,2,0,0,2,54723.0,21,2605.86,0.4555,0,0,0.602,0.0798,0.4244,0.1144,0,0.6786,2.4954,28.8012,8.187,1.0,78658.0,26.8645,1,45,0.2665,8,1,0,2,1,4,4,0,0.0956,0,0.2736,24.1375,0,1
67,1,1,2,0,1,6.8,3,4.0,67385.0,5615.0,1,1,2,50000,11780.0,38220.0,0.2356,0,0.2209232187633122,0.1035,0,1,-1,-1,2,-1,2,2,0.6667,8870.0,18039.0,20966.0,20455.0,16142.0,14549.0,16504.0,20966.0,4084.67,7003.0,15430.0,8768.0,8749.0,12151.0,13947.0,11008.0,66048.0,0.667,629.0,4,13,8,5.4,0,0,0,0,1,3,0,3,3,1,95,1,14883.0,15,992.2,0.0995,0,0,0.6096,0.1534,0.1728,0.0455,0,0.49,0.1748,2.9387,0.742,0.0833,26954.0,2.6501,1,5,0.7496,8,1,1,0,0,8,45,0,0.5928,0,0.2977,1.9601,0,1
23,2,2,2,4,1,19.0,1,1.7,51238.0,4270.0,1,0,3,200000,59580.0,140420.0,0.2979,0,0.3328184904106649,-0.0076,-1,0,-1,0,-1,2,2,1,0.8333,74232.0,81653.0,14134.0,110463.0,77145.0,117182.0,79135.0,117182.0,33387.84,61224.0,55047.0,3796.0,100837.0,40240.0,72579.0,55620.0,333723.0,0.7028,850.0,1,14,6,1.6,0,0,0,1,5,3,1,120,3,1,195,1,79110.0,15,5274.0,0.119,0,0,0.5705,0.4291,0.1331,0.2355,0,0.4041,1.1628,18.5284,3.9033,0.425,8710.0,18.5226,1,32,0.8039,5,0,1,0,1,5,18,0,0.4412,0,0.3955,13.0227,0,1
39,1,1,1,2,1,3.1,3,6.7,40001.0,3333.0,1,0,5,50000,24975.0,25025.0,0.4995,0,0.545458073080427,0.0084,0,1,0,-1,1,0,1,2,0.6667,31044.0,23317.0,8295.0,4557.0,20820.0,23995.0,18671.0,31044.0,9260.18,21255.0,17341.0,5255.0,2246.0,15125.0,12960.0,12364.0,74182.0,0.6622,562.0,0,8,2,20.0,0,0,0,0,4,1,1,19,4,1,550,0,20325.0,19,1069.74,0.0153,0,0,0.7089,0.3745,0.1878,0.229,0,0.4318,0.6243,5.6002,1.2499,0.335,26801.0,6.0963,1,11,0.7845,13,0,0,0,0,8,11,1,0.3169,0,0.4065,3.7085,0,1
30,1,2,1,1,0,4.8,3,2.3,54368.0,4531.0,1,0,2,50000,22520.0,27480.0,0.4504,0,0.3977946978950734,0.0779,8,-2,-1,1,0,0,8,2,0.6667,7637.0,3866.0,42599.0,21335.0,2444.0,9761.0,14607.0,42599.0,13929.53,4322.0,1209.0,4933.0,4863.0,1435.0,6787.0,3925.0,23549.0,0.2687,675.0,0,7,3,24.4,0,0,0,0,5,3,1,199,6,1,195,3,8977.0,16,561.06,0.0433,0,0,0.8775,0.1311,0.1926,0.6045,0,0.3351,0.4142,3.2231,0.9196,0.2091,12505.0,1.9808,1,35,0.9251,12,1,0,0,1,5,3,1,0.3333,0,0.1795,0.8661,0,1
49,1,3,1,4,1,5.8,3,4.6,27126.0,2260.0,1,1,4,50000,13190.0,36810.0,0.2638,0,0.2998654004492849,-0.0414,-1,3,1,-1,-1,-1,3,2,0.6667,15052.0,23633.0,13231.0,10389.0,33238.0,23722.0,19878.0,33238.0,7798.29,11619.0,10631.0,7648.0,3340.0,19744.0,4052.0,9506.0,57034.0,0.4782,597.0,1,1,4,1.5,1,0,0,0,3,2,1,219,3,0,95,4,18226.0,15,1215.07,0.0762,1,1,0.3017,0.0472,0.1647,0.4165,1,0.0231,0.4862,8.7917,1.8432,0.1533,12478.0,8.061,1,6,0.521,4,1,1,1,1,7,49,0,0.3331,0,0.3645,4.2043,0,1
55,2,1,3,0,1,6.5,4,2.7,40842.0,3404.0,2,0,4,80000,25152.0,54848.0,0.3144,0,0.2594828747088151,-0.0041,2,0,-1,0,0,-1,2,1,0.8333,27926.0,13388.0,14110.0,42734.0,36391.0,20276.0,25804.0,42734.0,10989.98,11294.0,8483.0,11551.0,29907.0,28277.0,10335.0,16641.0,99847.0,0.6449,669.0,1,14,2,8.8,1,0,0,0,4,3,1,50,1,0,0,0,27417.0,14,1958.36,0.039,1,0,0.1972,0.2966,0.0995,0.008,0,0.6209,0.6158,7.5783,1.9587,0.075,11027.0,8.052,1,29,0.8181,3,1,0,0,0,4,8,1,0.2754,0,0.3427,4.8872,0,1
